variant,boundary,direction,kind,max,count_above_threshold,share_above_threshold,argmax_index,argmax_physical,value_at_argmax,quantiles_q50_q90_q95_q99,b_index,a_index,z_index,b,a,z,rate
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.561807087e-01,,,,,,,49,19,1,7.026315789e+00,1.000000000e+01,1.300000000e+00,3.561807087e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.612595264e-01,,,,,,,50,19,0,7.210526316e+00,1.000000000e+01,8.000000000e-01,3.612595264e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.542033229e-01,,,,,,,50,19,1,7.210526316e+00,1.000000000e+01,1.300000000e+00,3.542033229e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.597159640e-01,,,,,,,51,19,0,7.394736842e+00,1.000000000e+01,8.000000000e-01,3.597159640e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.520714223e-01,,,,,,,51,19,1,7.394736842e+00,1.000000000e+01,1.300000000e+00,3.520714223e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.579932476e-01,,,,,,,52,19,0,7.578947368e+00,1.000000000e+01,8.000000000e-01,3.579932476e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.497932674e-01,,,,,,,52,19,1,7.578947368e+00,1.000000000e+01,1.300000000e+00,3.497932674e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.561006254e-01,,,,,,,53,19,0,7.763157895e+00,1.000000000e+01,8.000000000e-01,3.561006254e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.473768561e-01,,,,,,,53,19,1,7.763157895e+00,1.000000000e+01,1.300000000e+00,3.473768561e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.540469935e-01,,,,,,,54,19,0,7.947368421e+00,1.000000000e+01,8.000000000e-01,3.540469935e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.448299468e-01,,,,,,,54,19,1,7.947368421e+00,1.000000000e+01,1.300000000e+00,3.448299468e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.518409301e-01,,,,,,,55,19,0,8.131578947e+00,1.000000000e+01,8.000000000e-01,3.518409301e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.421600781e-01,,,,,,,55,19,1,8.131578947e+00,1.000000000e+01,1.300000000e+00,3.421600781e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.494907258e-01,,,,,,,56,19,0,8.315789474e+00,1.000000000e+01,8.000000000e-01,3.494907258e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.393745862e-01,,,,,,,56,19,1,8.315789474e+00,1.000000000e+01,1.300000000e+00,3.393745862e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.470044090e-01,,,,,,,57,19,0,8.500000000e+00,1.000000000e+01,8.000000000e-01,3.470044090e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.364806185e-01,,,,,,,57,19,1,8.500000000e+00,1.000000000e+01,1.300000000e+00,3.364806185e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.443897684e-01,,,,,,,58,19,0,8.684210526e+00,1.000000000e+01,8.000000000e-01,3.443897684e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.334851466e-01,,,,,,,58,19,1,8.684210526e+00,1.000000000e+01,1.300000000e+00,3.334851466e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.416543728e-01,,,,,,,59,19,0,8.868421053e+00,1.000000000e+01,8.000000000e-01,3.416543728e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.303949751e-01,,,,,,,59,19,1,8.868421053e+00,1.000000000e+01,1.300000000e+00,3.303949751e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.388055866e-01,,,,,,,60,19,0,9.052631579e+00,1.000000000e+01,8.000000000e-01,3.388055866e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.272167496e-01,,,,,,,60,19,1,9.052631579e+00,1.000000000e+01,1.300000000e+00,3.272167496e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.358505843e-01,,,,,,,61,19,0,9.236842105e+00,1.000000000e+01,8.000000000e-01,3.358505843e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.239569610e-01,,,,,,,61,19,1,9.236842105e+00,1.000000000e+01,1.300000000e+00,3.239569610e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.327963603e-01,,,,,,,62,19,0,9.421052632e+00,1.000000000e+01,8.000000000e-01,3.327963603e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.206219454e-01,,,,,,,62,19,1,9.421052632e+00,1.000000000e+01,1.300000000e+00,3.206219454e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.296497361e-01,,,,,,,63,19,0,9.605263158e+00,1.000000000e+01,8.000000000e-01,3.296497361e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.172178748e-01,,,,,,,63,19,1,9.605263158e+00,1.000000000e+01,1.300000000e+00,3.172178748e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.264173612e-01,,,,,,,64,19,0,9.789473684e+00,1.000000000e+01,8.000000000e-01,3.264173612e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.137507273e-01,,,,,,,64,19,1,9.789473684e+00,1.000000000e+01,1.300000000e+00,3.137507273e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.231057016e-01,,,,,,,65,19,0,9.973684211e+00,1.000000000e+01,8.000000000e-01,3.231057016e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.102262096e-01,,,,,,,65,19,1,9.973684211e+00,1.000000000e+01,1.300000000e+00,3.102262096e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.197210019e-01,,,,,,,66,19,0,1.015789474e+01,1.000000000e+01,8.000000000e-01,3.197210019e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.066495647e-01,,,,,,,66,19,1,1.015789474e+01,1.000000000e+01,1.300000000e+00,3.066495647e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.162691843e-01,,,,,,,67,19,0,1.034210526e+01,1.000000000e+01,8.000000000e-01,3.162691843e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.030251067e-01,,,,,,,67,19,1,1.034210526e+01,1.000000000e+01,1.300000000e+00,3.030251067e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.127556003e-01,,,,,,,68,19,0,1.052631579e+01,1.000000000e+01,8.000000000e-01,3.127556003e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.993551054e-01,,,,,,,68,19,1,1.052631579e+01,1.000000000e+01,1.300000000e+00,2.993551054e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.091844307e-01,,,,,,,69,19,0,1.071052632e+01,1.000000000e+01,8.000000000e-01,3.091844307e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.956371373e-01,,,,,,,69,19,1,1.071052632e+01,1.000000000e+01,1.300000000e+00,2.956371373e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.055572591e-01,,,,,,,70,19,0,1.089473684e+01,1.000000000e+01,8.000000000e-01,3.055572591e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.918578409e-01,,,,,,,70,19,1,1.089473684e+01,1.000000000e+01,1.300000000e+00,2.918578409e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.018696935e-01,,,,,,,71,19,0,1.107894737e+01,1.000000000e+01,8.000000000e-01,3.018696935e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.879783087e-01,,,,,,,71,19,1,1.107894737e+01,1.000000000e+01,1.300000000e+00,2.879783087e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.981033459e-01,,,,,,,72,19,0,1.126315789e+01,1.000000000e+01,8.000000000e-01,2.981033459e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.839002073e-01,,,,,,,72,19,1,1.126315789e+01,1.000000000e+01,1.300000000e+00,2.839002073e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.942063443e-01,,,,,,,73,19,0,1.144736842e+01,1.000000000e+01,8.000000000e-01,2.942063443e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.793880736e-01,,,,,,,73,19,1,1.144736842e+01,1.000000000e+01,1.300000000e+00,2.793880736e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.900423579e-01,,,,,,,74,19,0,1.163157895e+01,1.000000000e+01,8.000000000e-01,2.900423579e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.738944745e-01,,,,,,,74,19,1,1.163157895e+01,1.000000000e+01,1.300000000e+00,2.738944745e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.852330350e-01,,,,,,,75,19,0,1.181578947e+01,1.000000000e+01,8.000000000e-01,2.852330350e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.661825385e-01,,,,,,,75,19,1,1.181578947e+01,1.000000000e+01,1.300000000e+00,2.661825385e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.785339197e-01,,,,,,,76,19,0,1.200000000e+01,1.000000000e+01,8.000000000e-01,2.785339197e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.535917939e-01,,,,,,,76,19,1,1.200000000e+01,1.000000000e+01,1.300000000e+00,2.535917939e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.648320760e-01,,,,,,,77,19,0,1.218421053e+01,1.000000000e+01,8.000000000e-01,2.648320760e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.310007577e-01,,,,,,,77,19,1,1.218421053e+01,1.000000000e+01,1.300000000e+00,2.310007577e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.213346768e-01,,,,,,,78,19,0,1.236842105e+01,1.000000000e+01,8.000000000e-01,2.213346768e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,1.910509120e-01,,,,,,,78,19,1,1.236842105e+01,1.000000000e+01,1.300000000e+00,1.910509120e-01
