variant,boundary,direction,kind,max,count_above_threshold,share_above_threshold,argmax_index,argmax_physical,value_at_argmax,quantiles_q50_q90_q95_q99,b_index,a_index,z_index,b,a,z,rate
I0_A77_B60,upper_b,b_forward,raw_offending,8.347878205e-02,,,,,,,59,73,1,1.973684211e+01,9.605263158e+00,1.300000000e+00,8.347878205e-02
I0_A77_B60,upper_b,b_forward,raw_offending,1.080448853e-01,,,,,,,59,74,1,1.973684211e+01,9.736842105e+00,1.300000000e+00,1.080448853e-01
I0_A77_B60,upper_b,b_forward,raw_offending,1.295894054e-01,,,,,,,59,75,1,1.973684211e+01,9.868421053e+00,1.300000000e+00,1.295894054e-01
I0_A77_B60,upper_b,b_forward,raw_offending,1.442607389e-01,,,,,,,59,76,1,1.973684211e+01,1.000000000e+01,1.300000000e+00,1.442607389e-01
I0_A77_B60,upper_b,b_forward,requested_offending,1.730523305e-02,,,,,,,59,70,1,1.973684211e+01,9.210526316e+00,1.300000000e+00,1.730523305e-02
I0_A77_B60,upper_b,b_forward,requested_offending,8.664717224e-02,,,,,,,59,71,1,1.973684211e+01,9.342105263e+00,1.300000000e+00,8.664717224e-02
I0_A77_B60,upper_b,b_forward,requested_offending,1.568508566e-01,,,,,,,59,72,1,1.973684211e+01,9.473684211e+00,1.300000000e+00,1.568508566e-01
I0_A77_B60,upper_b,b_forward,requested_offending,2.265852656e-01,,,,,,,59,73,1,1.973684211e+01,9.605263158e+00,1.300000000e+00,2.265852656e-01
I0_A77_B60,upper_b,b_forward,requested_offending,2.932646888e-01,,,,,,,59,74,1,1.973684211e+01,9.736842105e+00,1.300000000e+00,2.932646888e-01
I0_A77_B60,upper_b,b_forward,requested_offending,3.517426718e-01,,,,,,,59,75,1,1.973684211e+01,9.868421053e+00,1.300000000e+00,3.517426718e-01
I0_A77_B60,upper_b,b_forward,requested_offending,3.915648627e-01,,,,,,,59,76,1,1.973684211e+01,1.000000000e+01,1.300000000e+00,3.915648627e-01
I1_A77_B80,upper_a,a_forward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 76, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I1_A77_B80,upper_a,a_forward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 76, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I1_A77_B80,lower_a,a_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I1_A77_B80,lower_a,a_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I1_A77_B80,upper_b,b_forward,raw,1.034594583e-01,5,3.246753247e-02,"(79, 76, 1)","(27.105263157894736, 10.0, 1.3)",1.034594583e-01,0.06741485067180775/0.097619730463874/0.1005395943879054/0.10287548552713054,,,,,,,
I1_A77_B80,upper_b,b_forward,requested,2.808185297e-01,5,3.246753247e-02,"(79, 76, 1)","(27.105263157894736, 10.0, 1.3)",2.808185297e-01,0.18298316610919244/0.26496783983051514/0.2728931847671718/0.27923346071649713,,,,,,,
I1_A77_B80,lower_b,b_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I1_A77_B80,lower_b,b_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I1_A77_B80,upper_b,b_forward,raw_offending,1.733256833e-02,,,,,,,79,72,1,2.710526316e+01,9.473684211e+00,1.300000000e+00,1.733256833e-02
I1_A77_B80,upper_b,b_forward,raw_offending,4.294284784e-02,,,,,,,79,73,1,2.710526316e+01,9.605263158e+00,1.300000000e+00,4.294284784e-02
I1_A77_B80,upper_b,b_forward,raw_offending,6.741485067e-02,,,,,,,79,74,1,2.710526316e+01,9.736842105e+00,1.300000000e+00,6.741485067e-02
I1_A77_B80,upper_b,b_forward,raw_offending,8.886013869e-02,,,,,,,79,75,1,2.710526316e+01,9.868421053e+00,1.300000000e+00,8.886013869e-02
I1_A77_B80,upper_b,b_forward,raw_offending,1.034594583e-01,,,,,,,79,76,1,2.710526316e+01,1.000000000e+01,1.300000000e+00,1.034594583e-01
I1_A77_B80,upper_b,b_forward,requested_offending,4.704554261e-02,,,,,,,79,72,1,2.710526316e+01,9.473684211e+00,1.300000000e+00,4.704554261e-02
I1_A77_B80,upper_b,b_forward,requested_offending,1.165591584e-01,,,,,,,79,73,1,2.710526316e+01,9.605263158e+00,1.300000000e+00,1.165591584e-01
I1_A77_B80,upper_b,b_forward,requested_offending,1.829831661e-01,,,,,,,79,74,1,2.710526316e+01,9.736842105e+00,1.300000000e+00,1.829831661e-01
I1_A77_B80,upper_b,b_forward,requested_offending,2.411918050e-01,,,,,,,79,75,1,2.710526316e+01,9.868421053e+00,1.300000000e+00,2.411918050e-01
I1_A77_B80,upper_b,b_forward,requested_offending,2.808185297e-01,,,,,,,79,76,1,2.710526316e+01,1.000000000e+01,1.300000000e+00,2.808185297e-01
I2_A77_B100,upper_a,a_forward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 76, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I2_A77_B100,upper_a,a_forward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 76, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I2_A77_B100,lower_a,a_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I2_A77_B100,lower_a,a_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I2_A77_B100,upper_b,b_forward,raw,7.093524248e-02,4,2.597402597e-02,"(99, 76, 1)","(34.473684210526315, 10.0, 1.3)",7.093524248e-02,0.045704740993929516/0.06657139534890524/0.06875331891593678/0.07049885776956202,,,,,,,
I2_A77_B100,upper_b,b_forward,requested,1.925385153e-01,4,2.597402597e-02,"(99, 76, 1)","(34.473684210526315, 10.0, 1.3)",1.925385153e-01,0.12405572555495153/0.1806937873755999/0.18661615134325696/0.1913540425173826,,,,,,,
I2_A77_B100,lower_b,b_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I2_A77_B100,lower_b,b_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I2_A77_B100,upper_b,b_forward,raw_offending,1.062376529e-02,,,,,,,99,73,1,3.447368421e+01,9.605263158e+00,1.300000000e+00,1.062376529e-02
I2_A77_B100,upper_b,b_forward,raw_offending,3.502039662e-02,,,,,,,99,74,1,3.447368421e+01,9.736842105e+00,1.300000000e+00,3.502039662e-02
I2_A77_B100,upper_b,b_forward,raw_offending,5.638908537e-02,,,,,,,99,75,1,3.447368421e+01,9.868421053e+00,1.300000000e+00,5.638908537e-02
