r_a,r_b,L,finite,hjb_converged,hjb_statistic,kfe_mass_error,kfe_min_mass,R1,R2,R3,R1_norm,R2_norm,R3_norm,resid_inf_norm,A_hh,B_hh,L_hh,K,w,Y,T,R_resource_structural,W_taper,R_resource_faithful,R_wealth_chain,R_wealth_direct
0.075,0.06250000000000001,0.8999999999999999,1,1,1.0739093170286651e-08,1.1102230246251565e-16,0.0,2.0443941018227356,2.928655152654444,-0.007378483762540244,0.3069724867832497,2.928655152654444,-0.008198315291711384,2.928655152654444,8.704255131212847,3.928655152654444,0.8926215162374597,6.659861029390111,1.3155281045708864,1.849961397052809,0.11509629411706963,0.3318243472737624,0.028248113191592282,0.30357623408217016,0.456905791718875,0.6316961264148473
0.075,0.06250000000000001,1.2499999999999998,1,1,1.235859770076786e-08,1.1102230246251565e-16,-0.0,-0.5468375679267137,2.9479653585015786,-0.37020400387892016,-0.05911880851112741,2.9479653585015786,-0.2961632031031362,2.9479653585015786,8.702969417337329,3.9479653585015786,0.8797959961210796,9.249806985264042,1.3155281045708864,2.5693908292400116,0.18416151960704114,0.937703349736178,0.02821250367267065,0.9094908460635073,0.868478028469004,0.6387641575770725
0.075,0.06250000000000001,1.5999999999999999,1,1,1.493474144353968e-08,1.1102230246251565e-16,-0.0,-3.1380805749440395,2.9661554183493912,-0.7325123061484978,-0.265046119673712,2.9661554183493912,-0.45782019134281116,2.9661554183493912,8.701672366193936,3.9661554183493912,0.867487693851502,11.839752941137975,1.3155281045708864,3.2888202614272157,0.2532267450970127,1.5430696504202996,0.02817649422975668,1.514893156190543,1.2795371130697395,0.6458273798865515
0.075,0.06250000000000001,1.95,1,1,1.4422411709347216e-08,1.1102230246251565e-16,0.0,-5.729486759215922,2.983285449095897,-1.0943541465547626,-0.39706211474741027,2.983285449095897,-0.561207254643468,2.983285449095897,8.700212137795987,3.983285449095897,0.8556458534452374,14.429698897011908,1.3155281045708864,4.008249693614419,0.3222919705869843,2.1479740389977966,0.028134533681263223,2.1198395053165333,1.690127998375339,0.6528777482193269
0.075,0.06250000000000001,2.3,1,1,1.3394267028843387e-08,2.220446049250313e-16,0.0,-8.32102280173855,2.9994571236604783,-1.4557529310953854,-0.4889069586153934,2.9994571236604783,-0.6329360569979937,2.9994571236604783,8.69862205114729,3.9994571236604783,0.8442470689046144,17.01964485288584,1.3155281045708864,4.727679125801623,0.3913571960769558,2.7524323777829096,0.02808769904576944,2.72434467873714,2.1002679686067482,0.6599127287932176
0.075,0.06250000000000001,2.65,1,1,1.229302171168456e-08,1.1102230246251565e-16,0.0,-10.912647620580067,3.0146999625788373,-1.8167296832696804,-0.5564954275183189,3.0146999625788373,-0.6855583710451625,3.0146999625788373,8.696943188179706,4.014699962578837,0.8332703167303195,19.609590808759773,1.3155281045708864,5.447108557988827,0.46042242156692736,3.3564622044399886,0.028037122632185395,3.328425081807803,2.5099765102642975,0.6669301446884598
0.075,0.06250000000000001,3.0,1,1,1.1159514201608545e-08,1.1102230246251565e-16,0.0,-13.504551060866707,3.0286235031386113,-2.1772849196503765,-0.6083258044546649,3.0286235031386113,-0.7257616398834589,3.0286235031386113,8.694985703767,4.028623503138611,0.8227150803496236,22.199536764633706,1.3155281045708864,6.166537990176029,0.5294876470568989,3.960077298883347,0.0279786292688055,3.9320986696145415,2.9192573400495396,0.6739087310560332
0.075,0.08125000000000003,0.2,1,1,9.262926781161696e-08,2.220446049250313e-16,-0.0,7.150375351119269,3.1320856565084725,0.7170239095112343,4.831435511648108,3.1320856565084725,3.5851195475561712,4.831435511648108,8.630344468761516,4.1320856565084725,0.9170239095112342,1.4799691176422471,1.3155281045708864,0.41110253267840197,-0.041784156862873435,-0.8916008514415483,0.026369432127397507,-0.9179702835689458,-0.38169213223500076,0.6745651662759354
0.075,0.08125000000000003,0.55,1,1,9.25982739374831e-08,2.220446049250313e-16,-0.0,4.558718433950199,3.143231221327584,0.35361243203093085,1.1201016118529767,3.143231221327584,0.6429316946016924,3.143231221327584,8.628633507466379,4.143231221327584,0.9036124320309309,4.06991507351618,1.3155281045708864,1.1305319648656056,0.027281068627098115,-0.28351925524866517,0.026309852439424648,-0.3098291076880898,0.032074774858175115,0.6828713401840402
0.075,0.08125000000000003,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,0.08125000000000003,1.2499999999999998,1,1,8.564649078834918e-08,2.220446049250313e-16,-0.0,-0.6243650726709777,3.156300137894662,-0.3717721549392933,-0.06750033526814773,3.156300137894662,-0.2974177239514347,3.156300137894662,8.625441912593065,4.156300137894662,0.8782278450607065,9.249806985264042,1.3155281045708864,2.5693908292400116,0.16541151960704115,0.9302360561444627,0.02619170654350215,0.9040443496009606,0.8572169691506375,0.6979511447829848
0.075,0.08125000000000003,1.5999999999999999,1,1,7.887395625516547e-08,1.1102230246251565e-16,-0.0,-3.215795538073232,3.156397943665084,-0.7338751508711481,-0.2716100204168742,3.156397943665084,-0.4586719692944676,3.156397943665084,8.623957403064743,4.156397943665084,0.8661248491288518,11.839752941137975,1.3155281045708864,3.2888202614272157,0.23447674509701266,1.5353516027566219,0.026133185955067445,1.5092184168015543,1.2680337514460616,0.7038727060842342
0.075,0.08125000000000003,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,0.08125000000000003,2.3,1,1,6.780939543205022e-08,1.1102230246251565e-16,0.0,-8.396519503311781,3.1596193985832652,-1.4568819652386822,-0.49334281507572547,3.1596193985832652,-0.6334269414081227,3.1596193985832652,8.623125349574059,4.159619398583265,0.8431180347613176,17.01964485288584,1.3155281045708864,4.727679125801623,0.37260719607695575,2.744091037090931,0.0260696668632956,2.718021370227635,2.0882824074792516,0.7159176888472832
0.075,0.08125000000000003,2.65,1,1,4.091225491720252e-08,1.1102230246251565e-16,-0.0,-10.984947486753862,3.1644735284635273,-1.8180853495984926,-0.5601823920694353,3.1644735284635273,-0.6860699432447142,3.1644735284635273,8.62464332200591,4.164473528463527,0.8319146504015074,19.609590808759773,1.3155281045708864,5.447108557988827,0.4416724215669273,3.346641372979851,0.026099254366457006,3.320542118613394,2.496671057106853,0.7208035134749229
0.075,0.08125000000000003,3.0,1,1,4.9730910944845164e-08,2.220446049250313e-16,-0.0,-13.573660140319763,3.1725302760531466,-2.179085402975298,-0.611438891010739,3.1725302760531466,-0.7263618009917661,3.1725302760531466,8.625876624313943,4.172530276053147,0.8209145970247019,22.199536764633706,1.3155281045708864,6.166537990176029,0.5107376470568988,3.9475103149496644,0.02613176899697433,3.92137854595269,2.903354035428708,0.7244712439649736
0.075,0.1,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,0.1,0.55,1,1,5.065285080263493e-09,1.1102230246251565e-16,-0.0,4.5111282969210755,3.223081212082443,0.34864501475761367,1.108408459497341,3.223081212082443,0.6339000268320248,3.223081212082443,8.581043370437255,4.223081212082443,0.8986450147576137,4.06991507351618,1.3155281045708864,1.1305319648656056,0.00853106862709814,-0.30495568526331185,0.025151000912673808,-0.33010668617598565,0.008227936093095023,0.7203905254186858
0.075,0.1,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,0.1,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,0.1,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,0.1,1.95,1,1,7.433474280560404e-08,1.1102230246251565e-16,-0.0,-5.848761777108548,3.262306258819649,-1.1015861919681404,-0.4053280542340149,3.262306258819649,-0.5649159958810976,3.262306258819649,8.58093711990336,4.262306258819649,0.8484138080318595,14.429698897011908,1.3155281045708864,4.008249693614419,0.28479197058698424,2.1089226489792345,0.02509214764045938,2.0838305013387752,1.645173368055634,0.7396115380674865
0.075,0.1,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,0.1,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,0.1,3.0,1,1,5.3919116282941104e-08,2.220446049250313e-16,-0.0,-13.62291205440707,3.2918362133497263,-2.1846179227631346,-0.6136574919937006,3.2918362133497263,-0.7282059742543782,3.2918362133497263,8.576624710226636,4.291836213349726,0.8153820772368656,22.199536764633706,1.3155281045708864,6.166537990176029,0.4919876470568989,3.9118398521203583,0.024943185884784582,3.886896666235574,2.865178262155044,0.7515245496174692
0.09,-0.05,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.05,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.05,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.05,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.05,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.05,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.05,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.05,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.05,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.03125,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.03125,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.03125,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.03125,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.03125,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.03125,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.03125,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.03125,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.03125,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.012499999999999997,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.012499999999999997,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.012499999999999997,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.012499999999999997,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.012499999999999997,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.012499999999999997,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.012499999999999997,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.012499999999999997,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,-0.012499999999999997,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.0062500000000000056,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.0062500000000000056,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.0062500000000000056,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.0062500000000000056,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.0062500000000000056,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.0062500000000000056,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.0062500000000000056,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.0062500000000000056,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.0062500000000000056,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.02500000000000001,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.02500000000000001,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.02500000000000001,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.02500000000000001,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.02500000000000001,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.02500000000000001,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.02500000000000001,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.02500000000000001,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.02500000000000001,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.04375000000000001,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.04375000000000001,0.55,1,1,9.681925661197965e-08,1.1102230246251565e-16,0.0,5.375639049413976,2.39123278340971,0.35924936033414245,1.6431799561236904,2.39123278340971,0.6531806551529862,2.39123278340971,8.647124335843142,3.39123278340971,0.9092493603341425,3.271485286429166,1.2160672579857907,1.0450577998315391,0.05657554878382773,-0.22574288613694402,0.032631880463524804,-0.2583747666004688,0.22543274784678902,0.7013895787206044
0.09,0.04375000000000001,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.04375000000000001,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.04375000000000001,1.5999999999999999,1,1,7.430005055653055e-08,1.1102230246251565e-16,0.0,-0.8610100948940662,2.4282166514567893,-0.730563657035666,-0.09047028924372444,2.4282166514567893,-0.4566022856472913,2.4282166514567893,8.656038011081687,3.4282166514567893,0.8694363429643339,9.517048105975753,1.2160672579857907,3.040168144964477,0.2481061419165897,1.4709445728635993,0.03292629474440408,1.4380182781191952,1.3605273695787288,0.7116093935569138
0.09,0.04375000000000001,1.95,1,1,9.594426586545524e-09,1.1102230246251565e-16,-0.0,-2.9403348622758614,2.4410892684745256,-1.092772077451976,-0.2535011302068845,2.4410892684745256,-0.5603959371548595,2.4410892684745256,8.658567516882089,3.4410892684745256,0.8572279225480238,11.59890237915795,1.2160672579857907,3.7052049266754556,0.31194967296084375,2.035549188947688,0.033009380741587234,2.002539808206101,1.7379096706012738,0.7151555728569685
0.09,0.04375000000000001,2.3,1,1,3.4613893973300947e-08,2.220446049250313e-16,0.0,-5.019868289578417,2.453951794522306,-1.4544994516743561,-0.3669291412123575,2.453951794522306,-0.6323910659453723,2.453951794522306,8.66088836276173,3.453951794522306,0.8455005483256437,13.680756652340147,1.2160672579857907,4.370241708386436,0.37579320400509775,2.599735644995299,0.03308464432588404,2.566651000669415,2.1148628546073573,0.7187694206409689
0.09,0.04375000000000001,2.65,1,1,2.2145449918298254e-08,2.220446049250313e-16,0.0,-7.0994553381338985,2.46682738594338,-1.8157787669344045,-0.45039843790337264,2.46682738594338,-0.6851995346922282,2.46682738594338,8.663155587388445,3.46682738594338,0.8342212330655954,15.762610925522344,1.2160672579857907,5.035278490097415,0.43963673504935175,3.1634076111404177,0.03315676529546605,3.1302508458449516,2.491299865412901,0.7223307988161808
0.09,0.04375000000000001,3.0,1,1,1.6028653959665462e-08,2.220446049250313e-16,-0.0,-9.179196990505707,2.479137362711788,-2.1766759294461773,-0.5144002293311705,2.479137362711788,-0.7255586431487258,2.479137362711788,8.665268208198833,3.479137362711788,0.823324070553823,17.84446519870454,1.2160672579857907,5.700315271808394,0.5034802660936057,3.7265055397133415,0.03322383554441122,3.69328170416893,2.8671539750234163,0.7256795398383956
0.09,0.06250000000000001,0.2,1,1,8.814986074412445e-08,1.1102230246251565e-16,-0.0,7.503537269042437,2.6668867098354436,0.7234321067844329,6.307449272495294,2.6668867098354436,3.6171605339221644,6.307449272495294,8.693168282289406,3.6668867098354436,0.9234321067844329,1.1896310132469694,1.2160672579857907,0.38002101812055966,-0.026017982260426294,-0.7938085888863204,0.03377716831236738,-0.8275857571986878,-0.1522674029848684,0.7621938000506246
0.09,0.06250000000000001,0.55,1,1,7.229692755572614e-08,1.1102230246251565e-16,0.0,5.422600403042007,2.6870219018955943,0.3590397557703159,1.6575347061886951,2.6870219018955943,0.6527995559460288,2.6870219018955943,8.694085689471173,3.6870219018955943,0.9090397557703159,3.271485286429166,1.2160672579857907,1.0450577998315391,0.037825548783827725,-0.22715487068913703,0.03378957453905582,-0.2609444452281928,0.22708959104558746,0.7661524775254337
0.09,0.06250000000000001,0.8999999999999999,1,1,5.416828585680378e-08,1.1102230246251565e-16,0.0,3.340945691365727,2.70934771524788,-0.004398106844148986,0.6240862650618544,2.70934771524788,-0.004886785382387762,2.70934771524788,8.694285250977089,3.70934771524788,0.8956018931558509,5.353339559611362,1.2160672579857907,1.7100945815425181,0.1016690798280817,0.34056558391878217,0.03379516962986845,0.3067704142889137,0.6074555265118294,0.7722436240440733
0.09,0.06250000000000001,1.2499999999999998,1,1,1.673941341095997e-08,2.220446049250313e-16,0.0,1.2590504067135067,2.7309907654222147,-0.3672064576879128,0.16933659498698705,2.7309907654222147,-0.2937651661503303,2.7309907654222147,8.694244239507064,3.7309907654222147,0.882793542312087,7.435193832793558,1.2160672579857907,2.375131363253497,0.1655126108723357,0.9084076769808413,0.03379921844878068,0.8746084585320607,0.9879229951362763,0.7790443303772316
0.09,0.06250000000000001,1.5999999999999999,1,1,1.6612659692327725e-08,1.1102230246251565e-16,-0.0,-0.8230863019562573,2.7514397293858757,-0.7295157584519895,-0.08648546196161828,2.7514397293858757,-0.45594734903249345,2.7514397293858757,8.693961804019496,3.7514397293858757,0.8704842415480104,9.517048105975753,1.2160672579857907,3.040168144964477,0.2293561419165897,1.4759901216194478,0.033796814793476605,1.4421933068259711,1.3681155396499074,0.7860113289041104
0.09,0.06250000000000001,1.95,1,1,1.7418607001218334e-08,1.1102230246251565e-16,-0.0,-2.905375079752732,2.771204381233614,-1.0913667163924798,-0.2504870706536332,2.771204381233614,-0.5596752391756307,2.771204381233614,8.693527299405218,3.771204381233614,0.8586332836075201,11.59890237915795,1.2160672579857907,3.7052049266754556,0.29319967296084376,2.0432505639288374,0.03379037467801135,2.009460189250826,1.7479764320730813,0.7930776751788765
0.09,0.06250000000000001,2.3,1,1,1.5339459480401274e-08,2.220446049250313e-16,-0.0,-4.987731039316724,2.79045197399918,-1.4527692044529743,-0.364580056941774,2.79045197399918,-0.6316387845447715,2.79045197399918,8.693025613023423,3.79045197399918,0.8472307955470255,13.680756652340147,1.2160672579857907,4.370241708386436,0.35704320400509776,2.6101729238089737,0.033782137256688105,2.5763907865522855,2.12749499301378,0.8002329378852007
0.09,0.06250000000000001,2.65,1,1,1.2263392079603364e-08,1.1102230246251565e-16,0.0,-7.070135494460143,2.8092570165310784,-1.8137472770317469,-0.4485383498879867,2.8092570165310784,-0.6844329347289612,2.8092570165310784,8.692475431062201,3.8092570165310784,0.836252722968253,15.762610925522344,1.2160672579857907,5.035278490097415,0.42088673504935176,3.176763164501364,0.03377266384535201,3.142990500656012,2.5066783061545985,0.807463993507479
0.09,0.06250000000000001,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.08125000000000003,0.2,1,1,2.986053004860878e-08,2.220446049250313e-16,-0.0,7.479927825247043,2.927584064994633,0.7204222106783116,6.287603250045901,2.927584064994633,3.6021110533915577,6.287603250045901,8.669558838494012,3.927584064994633,0.9204222106783115,1.1896310132469694,1.2160672579857907,0.38002101812055966,-0.04476798226042631,-0.803862338206526,0.03289880178828571,-0.8367611399948117,-0.16356763572257793,0.8189681525401266
0.09,0.08125000000000003,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.08125000000000003,0.8999999999999999,1,1,1.560523443799866e-08,1.1102230246251565e-16,-0.0,3.3175259337473157,2.9499792192314747,-0.00614303380386394,0.6197114710930385,2.9499792192314747,-0.006825593115404378,2.9499792192314747,8.670865493358678,3.9499792192314747,0.893856966196136,5.353339559611362,1.2160672579857907,1.7100945815425181,0.08291907982808168,0.33633698623037306,0.03293513150769617,0.3034018547226769,0.6019791887599352,0.8353152093899509
0.09,0.08125000000000003,1.2499999999999998,1,1,1.299233787221965e-08,1.1102230246251565e-16,-0.0,1.2367832017995086,2.9531691220749154,-0.36883150065438974,0.1663417564643131,2.9531691220749154,-0.2950652005235119,2.9531691220749154,8.671977034593066,3.9531691220749154,0.88116849934561,7.435193832793558,1.2160672579857907,2.375131363253497,0.14676261087233566,0.9048529577037039,0.03295686292471071,0.8718960947789932,0.983206582940949,0.8419062491989032
0.09,0.08125000000000003,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.08125000000000003,1.95,1,1,1.0910451209156236e-08,1.1102230246251565e-16,0.0,-2.9268100913244,2.9636952363554876,-1.0929181784020705,-0.25233509134308957,2.9636952363554876,-0.5604708607190105,2.9636952363554876,8.67209228783355,3.9636952363554876,0.8570818215979293,11.59890237915795,1.2160672579857907,3.7052049266754556,0.2744496729608437,2.0399370016442897,0.03296424569233742,2.0069727559519523,1.7435598477327567,0.8546573751362435
0.09,0.08125000000000003,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.08125000000000003,2.65,1,1,5.944599479335011e-09,1.1102230246251565e-16,-0.0,-7.09119609642692,2.9807183896339806,-1.8159180720029906,-0.44987446114939433,2.9807183896339806,-0.685252102642638,2.9807183896339806,8.671414829095424,3.9807183896339806,0.8340819279970094,15.762610925522344,1.2160672579857907,5.035278490097415,0.4021367350493517,3.169823681538801,0.03297405805988555,3.1368496234789154,2.498641974800492,0.8637886099928607
0.09,0.08125000000000003,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.1,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.1,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.1,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.1,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.1,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.1,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.1,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
