r_a,r_b,L,terminal_stage,terminal_stage_label,ge_finite,K,w,Y,T,init_success,init_exception_class,init_exception_message,init_warnings,init_vb_min,hjb_reached,hjb_exception_class,hjb_exception_message,hjb_converged,hjb_iterations,hjb_statistic,hjb_value_finite,hjb_consumption_finite,hjb_labor_finite,hjb_mu_a_finite,hjb_mu_b_finite,hjb_operator_nnz,hjb_operator_data_finite,hjb_row_sum_min,hjb_row_sum_max,hjb_post_operator_nnz,hjb_post_operator_data_finite,hjb_post_row_sum_min,hjb_post_row_sum_max,mu_a_min,mu_a_max,mu_b_min,mu_b_max,hjb_warnings,kfe_reached,kfe_exception_class,kfe_exception_message,kfe_contaminated_row_index,kfe_contaminated_nnz,kfe_contaminated_data_finite,kfe_raw_finite,kfe_raw_min,kfe_raw_max,kfe_normalization_factor,kfe_normalization_valid,kfe_mass_error,kfe_warnings,agg_reached,agg_exception_class,agg_exception_message,agg_finite
0.015,-0.03125,2.3,3,HJB_EXCEPTION,1,71.24128707631635,2.202629165644564,7.915698564035151,0.7911570621473744,1,,,,-0.4339806109210369,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.03125,2.65,3,HJB_EXCEPTION,1,82.0823525009732,2.202629165644564,9.120261388997022,0.906795093343714,1,,,,-0.3947521180204332,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.03125,3.0,3,HJB_EXCEPTION,1,92.92341792563005,2.202629165644564,10.324824213958891,1.0224331245400538,1,,,,-0.36019598574770073,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.012499999999999997,0.2,3,HJB_EXCEPTION,1,6.194894528375336,2.202629165644564,0.6883216142639261,0.07857887496933691,1,,,,-0.30694784416628296,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.012499999999999997,0.55,3,HJB_EXCEPTION,1,17.035959953032176,2.202629165644564,1.8928844392257973,0.1942169061656765,1,,,,-0.2738268678000405,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.012499999999999997,0.8999999999999999,3,HJB_EXCEPTION,1,27.87702537768901,2.202629165644564,3.097447264187668,0.3098549373620161,1,,,,-0.24524385052494727,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.012499999999999997,1.2499999999999998,3,HJB_EXCEPTION,1,38.71809080234584,2.202629165644564,4.302010089149538,0.4254929685583556,1,,,,-0.2204793456353075,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.012499999999999997,1.5999999999999999,3,HJB_EXCEPTION,1,49.55915622700268,2.202629165644564,5.506572914111409,0.5411309997546951,1,,,,-0.19893911701497757,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.012499999999999997,1.95,3,HJB_EXCEPTION,1,60.40022165165953,2.202629165644564,6.7111357390732795,0.6567690309510348,1,,,,-0.18013110711235822,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.012499999999999997,2.3,3,HJB_EXCEPTION,1,71.24128707631635,2.202629165644564,7.915698564035151,0.7724070621473743,1,,,,-0.1636467305456516,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.012499999999999997,2.65,3,HJB_EXCEPTION,1,82.0823525009732,2.202629165644564,9.120261388997022,0.888045093343714,1,,,,-0.1491456980727191,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
